interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id,full_name,email,created_at,source_channel,location,lead_quality_score,converted
IT04584,LD00867,email opened,2024-11-24,instagram,desktop,CP914,Matthew Chen,williamsemily@example.org,2024-10-04,Instagram,Algeria,64,0
IT00616,LD00868,ad clicked,2025-03-16,instagram,mobile,CP536,Dr. Aaron Garcia,angela31@example.net,2025-01-18,Instagram,Mali,86,0
IT04470,LD00868,email opened,2025-03-17,instagram,desktop,CP520,Dr. Aaron Garcia,angela31@example.net,2025-01-18,Instagram,Mali,86,0
IT00686,LD00868,ad clicked,2025-04-09,instagram,mobile,CP872,Dr. Aaron Garcia,angela31@example.net,2025-01-18,Instagram,Mali,86,0
IT03352,LD00868,email opened,2025-04-11,instagram,mobile,CP828,Dr. Aaron Garcia,angela31@example.net,2025-01-18,Instagram,Mali,86,0
IT01758,LD00869,ad clicked,2024-04-16,google ads,desktop,CP180,Alex Schmidt,timothyreynolds@example.com,2024-03-15,Google Ads,Eritrea,57,1
IT00384,LD00869,ad clicked,2024-05-15,google ads,desktop,CP357,Alex Schmidt,timothyreynolds@example.com,2024-03-15,Google Ads,Eritrea,57,1
IT01749,LD00869,ad clicked,2024-06-02,google ads,mobile,CP414,Alex Schmidt,timothyreynolds@example.com,2024-03-15,Google Ads,Eritrea,57,1
IT01379,LD00869,ad clicked,2024-06-03,google ads,mobile,CP354,Alex Schmidt,timothyreynolds@example.com,2024-03-15,Google Ads,Eritrea,57,1
IT00361,LD00870,demo booked,2024-11-01,google ads,mobile,CP946,Chad Jones,cooleysherry@example.org,2024-10-29,Google Ads,Congo,68,1
IT02648,LD00870,ad clicked,2024-12-06,google ads,mobile,CP608,Chad Jones,cooleysherry@example.org,2024-10-29,Google Ads,Congo,68,1
IT04572,LD00870,page viewed,2024-12-08,google ads,mobile,CP574,Chad Jones,cooleysherry@example.org,2024-10-29,Google Ads,Congo,68,1
IT00146,LD00870,page viewed,2025-01-26,google ads,mobile,CP171,Chad Jones,cooleysherry@example.org,2024-10-29,Google Ads,Congo,68,1
IT02916,LD00871,ad clicked,2025-04-16,instagram,mobile,CP667,Amanda Scott,zjackson@example.net,2025-03-09,Instagram,Bulgaria,67,0
IT02863,LD00871,email opened,2025-04-21,instagram,desktop,CP350,Amanda Scott,zjackson@example.net,2025-03-09,Instagram,Bulgaria,67,0
IT00878,LD00872,ad clicked,2024-05-11,instagram,desktop,CP242,Melissa Porter,rallen@example.org,2024-04-12,Instagram,Congo,79,1
IT03872,LD00872,page viewed,2024-05-16,instagram,mobile,CP797,Melissa Porter,rallen@example.org,2024-04-12,Instagram,Congo,79,1
IT02489,LD00872,ad clicked,2024-05-23,instagram,desktop,CP451,Melissa Porter,rallen@example.org,2024-04-12,Instagram,Congo,79,1
IT01899,LD00872,demo booked,2024-07-09,instagram,mobile,CP311,Melissa Porter,rallen@example.org,2024-04-12,Instagram,Congo,79,1
IT02533,LD00872,demo booked,2024-07-11,instagram,desktop,CP576,Melissa Porter,rallen@example.org,2024-04-12,Instagram,Congo,79,1
IT04460,LD00873,ad clicked,2025-05-09,email campaign,mobile,CP870,Joe Cohen,mathisjane@example.net,2025-04-19,Email Campaign,South Africa,47,0
IT03812,LD00873,demo booked,2025-06-02,email campaign,desktop,CP262,Joe Cohen,mathisjane@example.net,2025-04-19,Email Campaign,South Africa,47,0
IT00673,LD00874,page viewed,2025-08-18,email campaign,mobile,CP342,Mary Moran,fergusonwilliam@example.org,2025-06-09,Email Campaign,Belgium,80,0
IT04760,LD00874,page viewed,2025-09-01,email campaign,desktop,CP580,Mary Moran,fergusonwilliam@example.org,2025-06-09,Email Campaign,Belgium,80,0
IT02959,LD00875,ad clicked,2024-05-08,instagram,desktop,CP358,Kim Carter,mhutchinson@example.org,2024-04-14,Instagram,Kazakhstan,87,1
IT00668,LD00875,email opened,2024-05-17,instagram,mobile,CP648,Kim Carter,mhutchinson@example.org,2024-04-14,Instagram,Kazakhstan,87,1
IT04897,LD00875,email opened,2024-07-04,instagram,mobile,CP168,Kim Carter,mhutchinson@example.org,2024-04-14,Instagram,Kazakhstan,87,1
IT01516,LD00876,demo booked,2024-06-13,linkedin,mobile,CP189,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT03146,LD00876,page viewed,2024-06-23,linkedin,mobile,CP157,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT00540,LD00876,page viewed,2024-06-24,linkedin,desktop,CP221,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT01910,LD00876,email opened,2024-08-10,linkedin,mobile,CP710,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT04553,LD00876,ad clicked,2024-08-17,linkedin,desktop,CP819,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT00113,LD00876,page viewed,2024-08-18,linkedin,desktop,CP750,Jordan Hodge,elizabethfoster@example.net,2024-05-22,LinkedIn,Greenland,67,1
IT04191,LD00877,page viewed,2024-07-02,linkedin,mobile,CP378,Anthony Johnson,edwardmcclain@example.org,2024-06-22,LinkedIn,Guam,92,0
IT02918,LD00877,page viewed,2024-07-15,linkedin,mobile,CP204,Anthony Johnson,edwardmcclain@example.org,2024-06-22,LinkedIn,Guam,92,0
IT01169,LD00877,demo booked,2024-07-30,linkedin,desktop,CP378,Anthony Johnson,edwardmcclain@example.org,2024-06-22,LinkedIn,Guam,92,0
IT00285,LD00877,page viewed,2024-09-16,linkedin,desktop,CP847,Anthony Johnson,edwardmcclain@example.org,2024-06-22,LinkedIn,Guam,92,0
IT00778,LD00878,email opened,2025-07-29,linkedin,desktop,CP809,Nicole Villegas,jacksonjanet@example.com,2025-07-17,LinkedIn,Bosnia and Herzegovina,85,0
IT04784,LD00878,page viewed,2025-08-08,linkedin,desktop,CP381,Nicole Villegas,jacksonjanet@example.com,2025-07-17,LinkedIn,Bosnia and Herzegovina,85,0
IT01679,LD00878,page viewed,2025-10-15,linkedin,mobile,CP400,Nicole Villegas,jacksonjanet@example.com,2025-07-17,LinkedIn,Bosnia and Herzegovina,85,0
IT04490,LD00879,ad clicked,2024-08-22,linkedin,mobile,CP914,Melinda Jensen,cynthia01@example.net,2024-08-17,LinkedIn,Mauritius,60,0
IT03506,LD00879,email opened,2024-09-09,linkedin,desktop,CP898,Melinda Jensen,cynthia01@example.net,2024-08-17,LinkedIn,Mauritius,60,0
IT02885,LD00879,email opened,2024-10-14,linkedin,mobile,CP551,Melinda Jensen,cynthia01@example.net,2024-08-17,LinkedIn,Mauritius,60,0
IT03053,LD00879,email opened,2024-11-09,linkedin,desktop,CP856,Melinda Jensen,cynthia01@example.net,2024-08-17,LinkedIn,Mauritius,60,0
IT04543,LD00880,page viewed,2024-03-04,email campaign,desktop,CP976,Jessica Reyes,robert26@example.org,2024-02-26,Email Campaign,Marshall Islands,67,0
IT03512,LD00880,page viewed,2024-03-08,email campaign,desktop,CP145,Jessica Reyes,robert26@example.org,2024-02-26,Email Campaign,Marshall Islands,67,0
IT04632,LD00880,demo booked,2024-03-19,email campaign,mobile,CP835,Jessica Reyes,robert26@example.org,2024-02-26,Email Campaign,Marshall Islands,67,0
IT01217,LD00881,email opened,2025-02-23,email campaign,mobile,CP385,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT02898,LD00881,email opened,2025-03-05,email campaign,mobile,CP995,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT01647,LD00881,demo booked,2025-03-29,email campaign,desktop,CP415,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT04483,LD00881,ad clicked,2025-04-09,email campaign,mobile,CP379,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT01051,LD00881,page viewed,2025-04-26,email campaign,mobile,CP999,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT01822,LD00881,page viewed,2025-05-03,email campaign,desktop,CP881,April Downs,lisa67@example.net,2025-02-16,Email Campaign,Guinea-Bissau,73,1
IT04116,LD00882,email opened,2024-03-13,instagram,mobile,CP651,Daniel Weber,wardtodd@example.net,2024-02-23,Instagram,Costa Rica,65,0
IT03399,LD00882,email opened,2024-05-08,instagram,desktop,CP127,Daniel Weber,wardtodd@example.net,2024-02-23,Instagram,Costa Rica,65,0
IT03699,LD00882,ad clicked,2024-05-20,instagram,desktop,CP879,Daniel Weber,wardtodd@example.net,2024-02-23,Instagram,Costa Rica,65,0
IT01514,LD00883,page viewed,2024-05-18,email campaign,desktop,CP759,Jose Atkinson,james32@example.org,2024-02-19,Email Campaign,Grenada,47,0
IT00575,LD00884,email opened,2024-10-25,linkedin,desktop,CP845,Jacob Sanchez,inicholson@example.org,2024-08-29,LinkedIn,Uruguay,63,0
IT00487,LD00885,demo booked,2024-12-18,google ads,desktop,CP813,Summer Rodriguez,johnsondeanna@example.org,2024-12-10,Google Ads,Singapore,86,1
IT01736,LD00885,ad clicked,2025-01-10,google ads,mobile,CP979,Summer Rodriguez,johnsondeanna@example.org,2024-12-10,Google Ads,Singapore,86,1
IT02833,LD00885,demo booked,2025-03-02,google ads,desktop,CP120,Summer Rodriguez,johnsondeanna@example.org,2024-12-10,Google Ads,Singapore,86,1
IT03829,LD00886,ad clicked,2024-07-26,instagram,mobile,CP927,Joshua Miller,obarber@example.org,2024-07-26,Instagram,Honduras,48,0
IT04212,LD00886,demo booked,2024-08-24,instagram,desktop,CP334,Joshua Miller,obarber@example.org,2024-07-26,Instagram,Honduras,48,0
IT03877,LD00886,demo booked,2024-09-08,instagram,desktop,CP972,Joshua Miller,obarber@example.org,2024-07-26,Instagram,Honduras,48,0
IT03080,LD00886,demo booked,2024-09-24,instagram,desktop,CP954,Joshua Miller,obarber@example.org,2024-07-26,Instagram,Honduras,48,0
IT00103,LD00887,demo booked,2025-06-05,google ads,desktop,CP807,George Morales,kgraham@example.org,2025-06-01,Google Ads,Niger,40,1
IT03610,LD00887,email opened,2025-06-28,google ads,mobile,CP329,George Morales,kgraham@example.org,2025-06-01,Google Ads,Niger,40,1
IT03451,LD00887,demo booked,2025-08-01,google ads,mobile,CP272,George Morales,kgraham@example.org,2025-06-01,Google Ads,Niger,40,1
IT00038,LD00889,page viewed,2025-05-16,linkedin,desktop,CP799,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT00198,LD00889,ad clicked,2025-05-30,linkedin,desktop,CP502,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT03491,LD00889,ad clicked,2025-06-20,linkedin,desktop,CP416,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT03457,LD00889,ad clicked,2025-08-04,linkedin,desktop,CP284,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT00885,LD00889,demo booked,2025-08-05,linkedin,desktop,CP970,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT01772,LD00889,email opened,2025-08-09,linkedin,desktop,CP712,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT00179,LD00889,demo booked,2025-08-10,linkedin,mobile,CP732,Cheryl Young,lauriemurray@example.com,2025-05-12,LinkedIn,Belgium,84,0
IT01061,LD00890,ad clicked,2025-05-28,email campaign,mobile,CP474,Henry Brown,oliverchristina@example.com,2025-05-20,Email Campaign,Slovenia,66,0
IT02703,LD00890,page viewed,2025-06-06,email campaign,desktop,CP820,Henry Brown,oliverchristina@example.com,2025-05-20,Email Campaign,Slovenia,66,0
IT02301,LD00890,ad clicked,2025-06-28,email campaign,desktop,CP142,Henry Brown,oliverchristina@example.com,2025-05-20,Email Campaign,Slovenia,66,0
IT01638,LD00890,email opened,2025-07-03,email campaign,mobile,CP885,Henry Brown,oliverchristina@example.com,2025-05-20,Email Campaign,Slovenia,66,0
IT03668,LD00890,email opened,2025-07-24,email campaign,mobile,CP718,Henry Brown,oliverchristina@example.com,2025-05-20,Email Campaign,Slovenia,66,0
IT01936,LD00891,demo booked,2025-03-09,google ads,desktop,CP224,Jason Gilmore,keychristopher@example.org,2025-03-07,Google Ads,Northern Mariana Islands,84,0
IT00604,LD00892,page viewed,2025-06-02,email campaign,desktop,CP529,Amber Washington,flin@example.com,2025-05-29,Email Campaign,India,43,1
IT04554,LD00892,email opened,2025-06-19,email campaign,desktop,CP374,Amber Washington,flin@example.com,2025-05-29,Email Campaign,India,43,1
IT02614,LD00892,demo booked,2025-06-30,email campaign,desktop,CP377,Amber Washington,flin@example.com,2025-05-29,Email Campaign,India,43,1
IT02561,LD00892,page viewed,2025-07-02,email campaign,mobile,CP188,Amber Washington,flin@example.com,2025-05-29,Email Campaign,India,43,1
IT01425,LD00892,page viewed,2025-07-24,email campaign,desktop,CP145,Amber Washington,flin@example.com,2025-05-29,Email Campaign,India,43,1
IT02940,LD00893,demo booked,2025-06-29,email campaign,desktop,CP391,Carol Bartlett,andrew35@example.net,2025-04-05,Email Campaign,Burkina Faso,76,0
IT03676,LD00894,email opened,2024-10-03,email campaign,mobile,CP264,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT01335,LD00894,demo booked,2024-11-19,email campaign,desktop,CP402,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT02201,LD00894,demo booked,2024-11-20,email campaign,mobile,CP508,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT04860,LD00894,email opened,2024-12-09,email campaign,mobile,CP263,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT04190,LD00894,email opened,2024-12-13,email campaign,desktop,CP877,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT01329,LD00894,page viewed,2024-12-19,email campaign,desktop,CP646,Hannah Thomas,sean18@example.net,2024-09-22,Email Campaign,Reunion,100,0
IT03206,LD00895,ad clicked,2024-01-25,email campaign,mobile,CP283,Kendra Summers,nicolegood@example.org,2023-12-30,Email Campaign,Moldova,92,0
IT04093,LD00895,demo booked,2024-01-31,email campaign,mobile,CP555,Kendra Summers,nicolegood@example.org,2023-12-30,Email Campaign,Moldova,92,0
IT01925,LD00896,ad clicked,2025-08-24,linkedin,desktop,CP946,Devin Holloway,john43@example.org,2025-07-27,LinkedIn,Myanmar,76,0
IT00691,LD00896,page viewed,2025-09-13,linkedin,desktop,CP927,Devin Holloway,john43@example.org,2025-07-27,LinkedIn,Myanmar,76,0
IT01254,LD00897,ad clicked,2024-08-02,email campaign,mobile,CP144,Stephanie Mejia,larsenstephanie@example.net,2024-06-26,Email Campaign,Honduras,64,1
IT03346,LD00897,ad clicked,2024-09-21,email campaign,desktop,CP658,Stephanie Mejia,larsenstephanie@example.net,2024-06-26,Email Campaign,Honduras,64,1
IT02576,LD00898,email opened,2024-11-17,email campaign,desktop,CP117,Christine Hall,mccoyjennifer@example.com,2024-09-29,Email Campaign,Eritrea,89,1
IT03133,LD00898,page viewed,2024-11-17,email campaign,mobile,CP752,Christine Hall,mccoyjennifer@example.com,2024-09-29,Email Campaign,Eritrea,89,1
IT02198,LD00898,ad clicked,2024-11-20,email campaign,desktop,CP157,Christine Hall,mccoyjennifer@example.com,2024-09-29,Email Campaign,Eritrea,89,1
IT03300,LD00899,email opened,2024-04-27,linkedin,desktop,CP285,Elizabeth Patrick,michelleevans@example.com,2024-03-30,LinkedIn,Western Sahara,100,0
IT04696,LD00899,ad clicked,2024-05-24,linkedin,mobile,CP753,Elizabeth Patrick,michelleevans@example.com,2024-03-30,LinkedIn,Western Sahara,100,0
IT03004,LD00899,demo booked,2024-06-08,linkedin,desktop,CP105,Elizabeth Patrick,michelleevans@example.com,2024-03-30,LinkedIn,Western Sahara,100,0
IT04286,LD00900,ad clicked,2024-01-07,google ads,desktop,CP999,Damon Lewis,dylanmathis@example.net,2023-12-10,Google Ads,Armenia,75,0
IT03811,LD00900,page viewed,2024-02-05,google ads,desktop,CP299,Damon Lewis,dylanmathis@example.net,2023-12-10,Google Ads,Armenia,75,0
IT02193,LD00900,email opened,2024-02-26,google ads,mobile,CP851,Damon Lewis,dylanmathis@example.net,2023-12-10,Google Ads,Armenia,75,0
IT04236,LD00901,page viewed,2024-10-22,google ads,desktop,CP380,Mark Peterson,ruthjohnson@example.net,2024-10-17,Google Ads,Guyana,88,0
IT02130,LD00901,ad clicked,2024-10-23,google ads,mobile,CP791,Mark Peterson,ruthjohnson@example.net,2024-10-17,Google Ads,Guyana,88,0
IT00923,LD00901,page viewed,2024-11-17,google ads,mobile,CP292,Mark Peterson,ruthjohnson@example.net,2024-10-17,Google Ads,Guyana,88,0
IT00694,LD00901,ad clicked,2025-01-11,google ads,mobile,CP475,Mark Peterson,ruthjohnson@example.net,2024-10-17,Google Ads,Guyana,88,0
IT03582,LD00901,ad clicked,2025-01-15,google ads,mobile,CP685,Mark Peterson,ruthjohnson@example.net,2024-10-17,Google Ads,Guyana,88,0
IT02505,LD00902,demo booked,2025-03-23,linkedin,desktop,CP148,Jessica Gray,hoganrobert@example.org,2025-01-30,LinkedIn,Pakistan,73,0
IT03415,LD00902,ad clicked,2025-03-31,linkedin,mobile,CP709,Jessica Gray,hoganrobert@example.org,2025-01-30,LinkedIn,Pakistan,73,0
IT04792,LD00903,demo booked,2025-01-18,google ads,desktop,CP546,Theodore Malone DVM,angela33@example.org,2024-12-31,Google Ads,Spain,68,1
IT00191,LD00903,page viewed,2025-01-30,google ads,mobile,CP148,Theodore Malone DVM,angela33@example.org,2024-12-31,Google Ads,Spain,68,1
IT02226,LD00904,page viewed,2025-04-20,instagram,mobile,CP617,Joshua Fox,jeremypayne@example.org,2025-04-06,Instagram,Grenada,64,0
IT00348,LD00904,page viewed,2025-05-07,instagram,mobile,CP583,Joshua Fox,jeremypayne@example.org,2025-04-06,Instagram,Grenada,64,0
IT02920,LD00904,page viewed,2025-05-12,instagram,desktop,CP343,Joshua Fox,jeremypayne@example.org,2025-04-06,Instagram,Grenada,64,0
IT00716,LD00904,demo booked,2025-05-29,instagram,mobile,CP815,Joshua Fox,jeremypayne@example.org,2025-04-06,Instagram,Grenada,64,0
IT02276,LD00905,demo booked,2024-04-14,google ads,mobile,CP344,Ariel Allen,yvonnebrown@example.org,2024-03-26,Google Ads,Hungary,62,1
IT01612,LD00905,email opened,2024-05-03,google ads,mobile,CP205,Ariel Allen,yvonnebrown@example.org,2024-03-26,Google Ads,Hungary,62,1
IT02976,LD00905,ad clicked,2024-05-08,google ads,mobile,CP579,Ariel Allen,yvonnebrown@example.org,2024-03-26,Google Ads,Hungary,62,1
IT01722,LD00905,email opened,2024-05-21,google ads,mobile,CP379,Ariel Allen,yvonnebrown@example.org,2024-03-26,Google Ads,Hungary,62,1
IT04667,LD00906,ad clicked,2024-07-03,email campaign,desktop,CP299,Stacey Martinez,johnstonlauren@example.org,2024-06-10,Email Campaign,Norfolk Island,59,1
IT00406,LD00906,ad clicked,2024-07-08,email campaign,mobile,CP251,Stacey Martinez,johnstonlauren@example.org,2024-06-10,Email Campaign,Norfolk Island,59,1
IT02822,LD00906,email opened,2024-07-17,email campaign,desktop,CP429,Stacey Martinez,johnstonlauren@example.org,2024-06-10,Email Campaign,Norfolk Island,59,1
IT01682,LD00906,page viewed,2024-08-09,email campaign,desktop,CP133,Stacey Martinez,johnstonlauren@example.org,2024-06-10,Email Campaign,Norfolk Island,59,1
IT00528,LD00907,page viewed,2024-09-18,google ads,mobile,CP168,Janet Moore,shawncurtis@example.net,2024-09-13,Google Ads,Azerbaijan,63,0
IT03430,LD00907,email opened,2024-09-25,google ads,mobile,CP799,Janet Moore,shawncurtis@example.net,2024-09-13,Google Ads,Azerbaijan,63,0
IT01263,LD00907,page viewed,2024-12-07,google ads,desktop,CP981,Janet Moore,shawncurtis@example.net,2024-09-13,Google Ads,Azerbaijan,63,0
IT01205,LD00908,email opened,2025-03-19,google ads,mobile,CP920,Kimberly Taylor DVM,kenneth43@example.org,2025-03-09,Google Ads,Gibraltar,83,0
IT03306,LD00908,email opened,2025-05-20,google ads,desktop,CP390,Kimberly Taylor DVM,kenneth43@example.org,2025-03-09,Google Ads,Gibraltar,83,0
IT03393,LD00909,ad clicked,2024-07-06,google ads,desktop,CP889,Seth Jones,robin92@example.org,2024-06-29,Google Ads,Senegal,66,1
IT01285,LD00909,demo booked,2024-07-14,google ads,desktop,CP619,Seth Jones,robin92@example.org,2024-06-29,Google Ads,Senegal,66,1
IT01351,LD00909,page viewed,2024-08-04,google ads,desktop,CP316,Seth Jones,robin92@example.org,2024-06-29,Google Ads,Senegal,66,1
IT00058,LD00909,email opened,2024-09-01,google ads,desktop,CP252,Seth Jones,robin92@example.org,2024-06-29,Google Ads,Senegal,66,1
IT04746,LD00909,page viewed,2024-09-03,google ads,desktop,CP156,Seth Jones,robin92@example.org,2024-06-29,Google Ads,Senegal,66,1
IT03947,LD00910,page viewed,2024-02-01,linkedin,mobile,CP141,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT03163,LD00910,page viewed,2024-02-07,linkedin,mobile,CP580,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT04131,LD00910,email opened,2024-02-12,linkedin,desktop,CP296,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT02361,LD00910,demo booked,2024-02-20,linkedin,desktop,CP968,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT04929,LD00910,page viewed,2024-02-26,linkedin,desktop,CP391,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT04790,LD00910,demo booked,2024-02-27,linkedin,desktop,CP182,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT01506,LD00910,email opened,2024-03-27,linkedin,mobile,CP168,Jake Li,bryantnicole@example.net,2023-12-29,LinkedIn,Luxembourg,48,1
IT03256,LD00911,page viewed,2025-07-08,instagram,desktop,CP203,Dominique Brown,hernandezjonathan@example.com,2025-06-09,Instagram,Sweden,72,1
IT04288,LD00911,demo booked,2025-07-16,instagram,desktop,CP974,Dominique Brown,hernandezjonathan@example.com,2025-06-09,Instagram,Sweden,72,1
IT03783,LD00911,demo booked,2025-08-20,instagram,desktop,CP727,Dominique Brown,hernandezjonathan@example.com,2025-06-09,Instagram,Sweden,72,1
IT00097,LD00912,ad clicked,2024-06-10,email campaign,mobile,CP727,Emily Vaughan,sharonmatthews@example.com,2024-06-10,Email Campaign,Macao,61,1
IT03739,LD00912,email opened,2024-06-24,email campaign,desktop,CP979,Emily Vaughan,sharonmatthews@example.com,2024-06-10,Email Campaign,Macao,61,1
IT03284,LD00912,demo booked,2024-09-01,email campaign,desktop,CP910,Emily Vaughan,sharonmatthews@example.com,2024-06-10,Email Campaign,Macao,61,1
IT03336,LD00913,page viewed,2024-05-05,google ads,mobile,CP200,Steven Rich,james45@example.net,2024-03-08,Google Ads,Macao,82,1
IT02752,LD00914,email opened,2025-02-11,instagram,desktop,CP799,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT03175,LD00914,demo booked,2025-03-16,instagram,mobile,CP534,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT00800,LD00914,page viewed,2025-03-29,instagram,desktop,CP691,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT01637,LD00914,email opened,2025-04-05,instagram,mobile,CP603,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT00855,LD00914,email opened,2025-04-18,instagram,desktop,CP244,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT04659,LD00914,demo booked,2025-04-24,instagram,desktop,CP550,Jacob Smith,brettstephens@example.org,2025-02-11,Instagram,Guatemala,58,0
IT02806,LD00915,demo booked,2025-03-12,linkedin,desktop,CP531,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT04809,LD00915,ad clicked,2025-03-12,linkedin,desktop,CP369,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT03320,LD00915,demo booked,2025-04-13,linkedin,mobile,CP275,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT01731,LD00915,page viewed,2025-04-19,linkedin,desktop,CP280,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT00246,LD00915,ad clicked,2025-05-21,linkedin,desktop,CP492,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT04344,LD00915,demo booked,2025-05-24,linkedin,mobile,CP844,Kenneth Martinez,mossgabriel@example.org,2025-02-24,LinkedIn,Aruba,76,0
IT03510,LD00916,demo booked,2025-06-16,linkedin,mobile,CP854,Anthony Reed,orichards@example.org,2025-05-16,LinkedIn,Chile,33,0
IT01032,LD00916,page viewed,2025-07-15,linkedin,desktop,CP207,Anthony Reed,orichards@example.org,2025-05-16,LinkedIn,Chile,33,0
IT00636,LD00916,demo booked,2025-08-11,linkedin,desktop,CP728,Anthony Reed,orichards@example.org,2025-05-16,LinkedIn,Chile,33,0
IT03659,LD00916,page viewed,2025-08-11,linkedin,mobile,CP575,Anthony Reed,orichards@example.org,2025-05-16,LinkedIn,Chile,33,0
IT02794,LD00917,demo booked,2024-12-04,email campaign,mobile,CP930,Mr. Robert Davis,brandon77@example.net,2024-11-21,Email Campaign,Liechtenstein,98,0
IT03784,LD00917,email opened,2024-12-28,email campaign,mobile,CP208,Mr. Robert Davis,brandon77@example.net,2024-11-21,Email Campaign,Liechtenstein,98,0
IT01824,LD00918,page viewed,2024-05-12,instagram,mobile,CP324,Andrew Brady,taylorperez@example.com,2024-05-02,Instagram,Kazakhstan,94,1
IT00897,LD00918,page viewed,2024-05-26,instagram,mobile,CP454,Andrew Brady,taylorperez@example.com,2024-05-02,Instagram,Kazakhstan,94,1
IT03032,LD00918,demo booked,2024-06-29,instagram,desktop,CP496,Andrew Brady,taylorperez@example.com,2024-05-02,Instagram,Kazakhstan,94,1
IT00834,LD00918,demo booked,2024-07-17,instagram,desktop,CP723,Andrew Brady,taylorperez@example.com,2024-05-02,Instagram,Kazakhstan,94,1
IT03452,LD00918,page viewed,2024-07-19,instagram,desktop,CP763,Andrew Brady,taylorperez@example.com,2024-05-02,Instagram,Kazakhstan,94,1
IT01757,LD00919,demo booked,2025-08-01,google ads,desktop,CP261,Tim Freeman,kellywilkinson@example.com,2025-06-29,Google Ads,New Zealand,67,0
IT01850,LD00919,demo booked,2025-08-19,google ads,desktop,CP108,Tim Freeman,kellywilkinson@example.com,2025-06-29,Google Ads,New Zealand,67,0
IT03614,LD00919,ad clicked,2025-08-27,google ads,desktop,CP602,Tim Freeman,kellywilkinson@example.com,2025-06-29,Google Ads,New Zealand,67,0
IT03770,LD00919,ad clicked,2025-09-14,google ads,desktop,CP706,Tim Freeman,kellywilkinson@example.com,2025-06-29,Google Ads,New Zealand,67,0
IT02968,LD00920,email opened,2024-09-10,instagram,mobile,CP475,Stephanie Holmes,mccartythomas@example.net,2024-09-04,Instagram,Ukraine,62,1
IT01189,LD00920,page viewed,2024-10-15,instagram,desktop,CP915,Stephanie Holmes,mccartythomas@example.net,2024-09-04,Instagram,Ukraine,62,1
IT04166,LD00920,demo booked,2024-11-21,instagram,desktop,CP745,Stephanie Holmes,mccartythomas@example.net,2024-09-04,Instagram,Ukraine,62,1
